OBJECTID;Ruee;RUEE_RAD;Rule;Departamento;Localidad;Paraje;Cod_Ecuela;Descripcion_Escuela;Cod_Radicacion;Descripcion_Radicacion;Cod_Nivel;Descripcion_Nivel;Cod_Tipo_Curso;Descripcion_Tipo_Curso;Plan_Orientac;Cod_Corientac;Descripcion_Orientac;Turno;TurnoDescripcion;Modalidad;Calle;NroPuerta;Telefono;Mail;DescTCurso;DescOrient;RULE_RAD;x;y;RUEE_RAD_TEXT
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;3;VESPERTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;3;VESPERTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;3;VESPERTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;1;MATUTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;1;MATUTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;1;MATUTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;1;MATUTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;1;MATUTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;3;VESPERTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;3;VESPERTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;3;VESPERTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;3;VESPERTINO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;7;DOBLE TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;4;VESPERTINO - NOCTURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;4;VESPERTINO - NOCTURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;0;SIN TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;0;SIN TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310554;;;MALDONADO;ZONA RURAL ;ZONA RURAL ;9554;POLO EDUCATIVO TECNOLOGICO LOS ARRAYANES;;;2;EDUCACION MEDIA SUPERIOR;048;EDUCACIÓN MEDIA PROFESIONAL;2004;031;AGROFORESTAL;0;SIN TURNO;;CNO LOS ARRAYANES KM 7;S/N;4490 2185;;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804031Agroforestal.htm;;662782;6143225;
;1310561;;;MALDONADO;MALDONADO;MALDONADO;9561;ESCUELA TECNICA LOMAS DE SAN MARTIN;9561;ESCUELA TECNICA LOMAS DE SAN MARTIN;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;4;VESPERTINO - NOCTURNO;;JOAQUÍN ARTIGAS ESQ. PARAVIS Y CARAPÉ;S/N;4225 3306;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;688293;6135429;
;1310561;;;MALDONADO;MALDONADO;MALDONADO;9561;ESCUELA TECNICA LOMAS DE SAN MARTIN;9561;ESCUELA TECNICA LOMAS DE SAN MARTIN;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;7;DOBLE TURNO;;JOAQUÍN ARTIGAS ESQ. PARAVIS Y CARAPÉ;S/N;4225 3306;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;688293;6135429;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;3;VESPERTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;5;NOCTURNO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;3;VESPERTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;3;VESPERTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;3;VESPERTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;5;NOCTURNO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;5;NOCTURNO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
;1310581;;;MALDONADO;LA CAPUERA;LA CAPUERA;8581;ESCUELA TECNICA MINAS;9047;AIGUA;0;EDUCACION MEDIA BASICA;056;ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA;2010;988;PROGRAMA RUMBO;1;MATUTINO;;AVDA. DE LOS CISNES  Y 17 MTS. (KM. 110 RUTA INTERBALNERIA);S/N;4255 9038;;https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm;https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm;;670658;6140683;
